Property_ID,Buyer_Type,Sales_Channel,Booking_Flag,Quarter_Label,Quarter_Number
PROP005734,other,"nri desk",1,2024-12-31,4
PROP005735,cxo,"nri desk",1,2023-06-30,2
PROP005736,"startup founder","nri desk",1,2023-12-31,4
PROP005737,"startup founder",broker,1,2024-09-30,3
PROP005738,"startup founder","nri desk",1,2025-03-31,1
PROP005739,other,direct,1,2024-12-31,4
PROP005740,hni,broker,1,2023-12-31,4
PROP005741,"startup founder",direct,1,2024-09-30,3
PROP005742,other,"nri desk",1,2025-03-31,1
PROP005743,"startup founder","nri desk",1,2023-09-30,3
PROP005744,"startup founder","nri desk",1,2023-06-30,2
PROP005745,cxo,"nri desk",1,2024-03-31,1
PROP005746,nri,direct,1,2024-12-31,4
PROP005747,"startup founder",direct,1,2023-06-30,2
PROP005748,nri,online,1,2023-06-30,2
PROP005749,hni,broker,1,2023-06-30,2
PROP005750,hni,online,1,2025-03-31,1
PROP005751,"startup founder",online,1,2024-06-30,2
PROP005752,cxo,"nri desk",1,2024-03-31,1
PROP005753,hni,broker,1,2023-06-30,2
PROP005754,"startup founder","nri desk",1,2024-03-31,1
PROP005755,other,direct,1,2024-06-30,2
PROP005756,nri,direct,1,2024-06-30,2
PROP005757,cxo,"nri desk",1,2024-06-30,2
PROP005758,other,"nri desk",1,2024-06-30,2
PROP005759,other,direct,1,2024-12-31,4
PROP005760,"startup founder",broker,1,2024-09-30,3
PROP005761,cxo,direct,1,2025-03-31,1
PROP005762,hni,"nri desk",1,2023-12-31,4
PROP005763,other,"nri desk",1,2024-06-30,2
PROP005764,"startup founder",online,1,2023-06-30,2
PROP005765,"startup founder",direct,1,2024-09-30,3
PROP005766,nri,"nri desk",1,2023-06-30,2
PROP005767,cxo,"nri desk",1,2024-12-31,4
PROP005768,other,direct,1,2024-06-30,2
PROP005769,cxo,broker,1,2024-03-31,1
PROP005770,cxo,online,1,2024-12-31,4
PROP005771,"startup founder",broker,1,2025-03-31,1
PROP005772,cxo,broker,1,2023-09-30,3
PROP005773,cxo,direct,1,2024-09-30,3
PROP005774,nri,online,1,2023-12-31,4
PROP005775,other,broker,1,2024-12-31,4
PROP005776,cxo,broker,1,2024-09-30,3
PROP005777,cxo,"nri desk",1,2023-12-31,4
PROP005778,other,broker,1,2023-12-31,4
PROP005779,nri,direct,1,2025-03-31,1
PROP005780,"startup founder",broker,1,2025-03-31,1
PROP005781,hni,"nri desk",1,2024-03-31,1
PROP005782,nri,direct,1,2024-06-30,2
PROP005783,hni,direct,1,2024-03-31,1
PROP005784,other,direct,1,2025-03-31,1
PROP005785,hni,broker,1,2023-12-31,4
PROP005786,hni,online,1,2024-12-31,4
PROP005787,nri,online,1,2025-03-31,1
PROP005788,"startup founder",broker,1,2024-06-30,2
PROP005789,hni,online,1,2025-03-31,1
PROP005790,cxo,online,1,2024-12-31,4
PROP005791,"startup founder",broker,1,2023-12-31,4
PROP005792,hni,direct,1,2024-03-31,1
PROP005793,cxo,direct,1,2024-06-30,2
PROP005794,"startup founder",broker,1,2024-06-30,2
PROP005795,other,direct,1,2025-03-31,1
PROP005796,other,online,1,2024-03-31,1
PROP005797,"startup founder",direct,1,2024-12-31,4
PROP005798,hni,"nri desk",1,2023-06-30,2
PROP005799,hni,"nri desk",1,2024-12-31,4
PROP005800,"startup founder","nri desk",1,2023-09-30,3
PROP005801,other,broker,1,2024-09-30,3
PROP005802,other,broker,1,2023-06-30,2
PROP005803,cxo,online,1,2023-06-30,2
PROP005804,other,online,1,2024-09-30,3
PROP005805,cxo,online,1,2024-03-31,1
PROP005806,"startup founder",direct,1,2024-12-31,4
PROP005807,other,direct,1,2023-09-30,3
PROP005808,nri,direct,1,2024-06-30,2
PROP005809,cxo,direct,1,2025-03-31,1
PROP005810,cxo,online,1,2024-03-31,1
PROP005811,nri,"nri desk",1,2024-03-31,1
PROP005812,cxo,direct,1,2024-09-30,3
PROP005813,nri,broker,1,2023-06-30,2
PROP005814,other,online,1,2023-09-30,3
PROP005815,cxo,broker,1,2025-03-31,1
PROP005816,"startup founder","nri desk",1,2025-03-31,1
PROP005817,other,online,1,2023-06-30,2
PROP005818,hni,direct,1,2025-03-31,1
PROP005819,cxo,direct,1,2023-06-30,2
PROP005820,other,online,1,2024-06-30,2
PROP005821,hni,broker,1,2024-09-30,3
PROP005822,other,direct,1,2023-06-30,2
PROP005823,other,direct,1,2023-12-31,4
PROP005824,other,online,1,2023-06-30,2
PROP005825,nri,online,1,2023-06-30,2
PROP005826,other,online,1,2024-06-30,2
PROP005827,cxo,online,1,2024-06-30,2
PROP005828,"startup founder","nri desk",1,2023-06-30,2
PROP005829,other,broker,1,2023-06-30,2
PROP005830,cxo,direct,1,2024-12-31,4
PROP005831,cxo,online,1,2024-06-30,2
PROP005832,nri,online,1,2024-06-30,2
PROP005833,"startup founder",broker,1,2024-03-31,1
PROP005834,other,direct,1,2024-06-30,2
PROP005835,hni,broker,1,2023-09-30,3
PROP005836,cxo,"nri desk",1,2025-03-31,1
PROP005837,nri,direct,1,2024-03-31,1
PROP005838,other,broker,1,2024-03-31,1
PROP005839,nri,"nri desk",1,2024-06-30,2
PROP005840,nri,broker,1,2023-09-30,3
PROP005841,other,online,1,2023-12-31,4
PROP005842,"startup founder",direct,1,2023-09-30,3
PROP005843,hni,online,1,2023-09-30,3
PROP005844,nri,broker,1,2023-09-30,3
PROP005845,cxo,"nri desk",1,2024-12-31,4
PROP005846,other,direct,1,2024-03-31,1
PROP005847,other,"nri desk",1,2025-03-31,1
PROP005848,hni,online,1,2023-09-30,3
PROP005849,other,broker,1,2023-12-31,4
PROP005850,"startup founder",direct,1,2023-09-30,3
PROP005851,"startup founder",direct,1,2024-03-31,1
PROP005852,cxo,direct,1,2024-06-30,2
PROP005853,other,broker,1,2024-12-31,4
PROP005854,"startup founder",broker,1,2024-12-31,4
PROP005855,other,"nri desk",1,2024-09-30,3
PROP005856,nri,broker,1,2023-09-30,3
PROP005857,"startup founder",direct,1,2025-03-31,1
PROP005858,hni,direct,1,2024-03-31,1
PROP005859,other,"nri desk",1,2025-03-31,1
PROP005860,cxo,broker,1,2024-06-30,2
PROP005861,cxo,broker,1,2024-06-30,2
PROP005862,cxo,broker,1,2023-06-30,2
PROP005863,cxo,online,1,2024-12-31,4
PROP005864,hni,broker,1,2024-03-31,1
PROP005865,"startup founder",broker,1,2024-06-30,2
PROP005866,other,broker,1,2025-03-31,1
PROP005867,hni,broker,1,2024-03-31,1
PROP005868,other,direct,1,2024-06-30,2
PROP005869,other,online,1,2023-09-30,3
PROP005870,hni,direct,1,2023-09-30,3
PROP005871,hni,online,1,2023-12-31,4
PROP005872,hni,broker,1,2024-09-30,3
PROP005873,hni,direct,1,2025-03-31,1
PROP005874,nri,"nri desk",1,2025-03-31,1
PROP005875,nri,online,1,2025-03-31,1
PROP005876,hni,"nri desk",1,2024-09-30,3
PROP005877,nri,direct,1,2023-06-30,2
PROP005878,cxo,"nri desk",1,2023-12-31,4
PROP005879,"startup founder",direct,1,2024-06-30,2
PROP005880,other,online,1,2023-09-30,3
PROP005881,hni,broker,1,2024-03-31,1
PROP005882,nri,direct,1,2025-03-31,1
PROP005883,cxo,broker,1,2024-12-31,4
PROP005884,cxo,"nri desk",1,2023-12-31,4
PROP005885,"startup founder",online,1,2023-09-30,3
PROP005886,nri,"nri desk",1,2023-06-30,2
PROP005887,"startup founder","nri desk",1,2023-12-31,4
PROP005888,nri,broker,1,2023-09-30,3
PROP005889,cxo,"nri desk",1,2025-03-31,1
PROP005890,cxo,online,1,2024-06-30,2
PROP005891,nri,"nri desk",1,2023-09-30,3
PROP005892,hni,"nri desk",1,2024-09-30,3
PROP005893,cxo,online,1,2023-12-31,4
PROP005894,other,online,1,2024-06-30,2
PROP005895,"startup founder",broker,1,2024-09-30,3
PROP005896,"startup founder",online,1,2023-06-30,2
PROP005897,other,"nri desk",1,2025-03-31,1
PROP005898,"startup founder",direct,1,2023-12-31,4
PROP005899,"startup founder","nri desk",1,2024-06-30,2
PROP005900,other,"nri desk",1,2023-09-30,3
PROP005901,cxo,broker,1,2023-12-31,4
PROP005902,hni,"nri desk",1,2023-12-31,4
PROP005903,hni,"nri desk",1,2024-09-30,3
PROP005904,cxo,online,1,2023-12-31,4
PROP005905,"startup founder",online,1,2023-06-30,2
PROP005906,hni,broker,1,2025-03-31,1
PROP005907,other,broker,1,2024-12-31,4
PROP005908,cxo,online,1,2025-03-31,1
PROP005909,other,broker,1,2024-06-30,2
PROP005910,other,broker,1,2023-12-31,4
PROP005911,other,direct,1,2024-09-30,3
PROP005912,hni,broker,1,2023-06-30,2
PROP005913,"startup founder","nri desk",1,2023-12-31,4
PROP005914,nri,online,1,2024-03-31,1
PROP005915,other,broker,1,2024-12-31,4
PROP005916,"startup founder","nri desk",1,2024-06-30,2
PROP005917,"startup founder",broker,1,2024-06-30,2
PROP005918,nri,broker,1,2024-03-31,1
PROP005919,"startup founder",online,1,2023-12-31,4
PROP005920,cxo,online,1,2024-06-30,2
PROP005921,other,online,1,2023-06-30,2
PROP005922,other,direct,1,2024-03-31,1
PROP005923,nri,broker,1,2023-09-30,3
PROP005924,other,direct,1,2023-12-31,4
PROP005925,"startup founder",direct,1,2024-12-31,4
PROP005926,nri,broker,1,2023-06-30,2
PROP005927,hni,"nri desk",1,2024-06-30,2
PROP005928,cxo,online,1,2023-09-30,3
PROP005929,hni,online,1,2023-09-30,3
PROP005930,"startup founder",broker,1,2023-06-30,2
PROP005931,cxo,"nri desk",1,2023-09-30,3
PROP005932,hni,online,1,2023-09-30,3
PROP005933,"startup founder",online,1,2024-12-31,4
PROP005934,cxo,online,1,2023-06-30,2
PROP005935,"startup founder",online,1,2025-03-31,1
PROP005936,cxo,online,1,2023-12-31,4
PROP005937,hni,online,1,2023-09-30,3
PROP005938,other,direct,1,2023-12-31,4
PROP005939,"startup founder","nri desk",1,2024-06-30,2
PROP005940,other,broker,1,2024-06-30,2
PROP005941,cxo,online,1,2025-03-31,1
PROP005942,"startup founder",online,1,2024-09-30,3
PROP005943,nri,broker,1,2023-09-30,3
PROP005944,hni,online,1,2024-12-31,4
PROP005945,nri,broker,1,2024-03-31,1
PROP005946,hni,broker,1,2025-03-31,1
PROP005947,"startup founder",online,1,2023-09-30,3
PROP005948,other,online,1,2024-09-30,3
PROP005949,other,"nri desk",1,2025-03-31,1
PROP005950,nri,online,1,2024-12-31,4
PROP005951,other,"nri desk",1,2024-09-30,3
PROP005952,hni,online,1,2024-12-31,4
PROP005953,nri,direct,1,2023-06-30,2
PROP005954,"startup founder",direct,1,2024-03-31,1
PROP005955,nri,"nri desk",1,2023-09-30,3
PROP005956,hni,broker,1,2024-09-30,3
PROP005957,other,online,1,2024-03-31,1
PROP005958,cxo,online,1,2024-03-31,1
PROP005959,nri,direct,1,2023-09-30,3
PROP005960,nri,"nri desk",1,2023-06-30,2
PROP005961,"startup founder","nri desk",1,2024-12-31,4
PROP005962,hni,direct,1,2024-03-31,1
PROP005963,nri,direct,1,2024-03-31,1
PROP005964,nri,"nri desk",1,2023-09-30,3
PROP005965,hni,direct,1,2024-06-30,2
PROP005966,cxo,direct,1,2023-12-31,4
PROP005967,cxo,broker,1,2023-12-31,4
PROP005968,cxo,"nri desk",1,2024-03-31,1
PROP005969,hni,broker,1,2024-06-30,2
PROP005970,nri,broker,1,2023-09-30,3
PROP005971,"startup founder","nri desk",1,2025-03-31,1
PROP005972,nri,broker,1,2024-06-30,2
PROP005973,nri,broker,1,2023-06-30,2
PROP005974,cxo,"nri desk",1,2023-12-31,4
PROP005975,nri,broker,1,2023-09-30,3
PROP005976,"startup founder","nri desk",1,2024-12-31,4
PROP005977,hni,"nri desk",1,2025-03-31,1
PROP005978,cxo,online,1,2024-09-30,3
PROP005979,cxo,online,1,2024-09-30,3
PROP005980,"startup founder",broker,1,2023-09-30,3
PROP005981,nri,"nri desk",1,2024-09-30,3
PROP005982,"startup founder",broker,1,2023-06-30,2
PROP005983,hni,direct,1,2024-09-30,3
PROP005984,"startup founder",online,1,2025-03-31,1
PROP005985,hni,"nri desk",1,2024-03-31,1
PROP005986,nri,"nri desk",1,2023-06-30,2
PROP005987,cxo,"nri desk",1,2023-09-30,3
PROP005988,hni,broker,1,2024-12-31,4
PROP005989,nri,broker,1,2023-09-30,3
PROP005990,other,direct,1,2023-09-30,3
PROP005991,nri,online,1,2023-09-30,3
PROP005992,nri,direct,1,2024-12-31,4
PROP005993,other,broker,1,2025-03-31,1
PROP005994,cxo,broker,1,2024-12-31,4
PROP005995,hni,online,1,2024-03-31,1
PROP005996,other,online,1,2023-09-30,3
PROP005997,hni,broker,1,2024-12-31,4
PROP005998,cxo,online,1,2025-03-31,1
PROP005999,"startup founder",broker,1,2025-03-31,1
PROP006000,nri,online,1,2025-03-31,1
PROP006001,other,online,1,2024-09-30,3
PROP006002,cxo,"nri desk",1,2025-03-31,1
PROP006003,other,direct,1,2023-06-30,2
PROP006004,cxo,online,1,2023-09-30,3
PROP006005,"startup founder",broker,1,2024-09-30,3
PROP006006,"startup founder",broker,1,2024-06-30,2
PROP006007,nri,"nri desk",1,2023-09-30,3
PROP006008,cxo,"nri desk",1,2024-06-30,2
PROP006009,other,online,1,2024-12-31,4
PROP006010,other,"nri desk",1,2023-09-30,3
PROP006011,cxo,broker,1,2023-12-31,4
PROP006012,hni,online,1,2023-09-30,3
PROP006013,other,"nri desk",1,2025-03-31,1
PROP006014,hni,broker,1,2024-03-31,1
PROP006015,hni,"nri desk",1,2024-03-31,1
PROP006016,"startup founder",direct,1,2023-06-30,2
PROP006017,nri,broker,1,2023-09-30,3
PROP006018,"startup founder",direct,1,2024-06-30,2
PROP006019,other,online,1,2024-06-30,2
PROP006020,nri,"nri desk",1,2024-06-30,2
PROP006021,nri,broker,1,2024-09-30,3
PROP006022,other,online,1,2023-09-30,3
PROP006023,other,broker,1,2024-06-30,2
PROP006024,"startup founder",broker,1,2024-12-31,4
PROP006025,hni,"nri desk",1,2025-03-31,1
PROP006026,"startup founder",direct,1,2025-03-31,1
PROP006027,"startup founder",online,1,2024-09-30,3
PROP006028,other,"nri desk",1,2023-06-30,2
PROP006029,cxo,broker,1,2023-12-31,4
PROP006030,"startup founder",online,1,2023-09-30,3
PROP006031,cxo,direct,1,2023-12-31,4
PROP006032,nri,online,1,2023-12-31,4
PROP006033,nri,broker,1,2025-03-31,1
PROP006034,other,broker,1,2023-09-30,3
PROP006035,cxo,direct,1,2023-06-30,2
PROP006036,nri,direct,1,2023-12-31,4
PROP006037,hni,online,1,2025-03-31,1
PROP006038,other,direct,1,2025-03-31,1
PROP006039,cxo,direct,1,2024-06-30,2
PROP006040,hni,broker,1,2023-06-30,2
PROP006041,other,broker,1,2023-12-31,4
PROP006042,hni,online,1,2024-06-30,2
PROP006043,hni,online,1,2023-09-30,3
PROP006044,nri,broker,1,2023-09-30,3
PROP006045,other,"nri desk",1,2024-06-30,2
PROP006046,cxo,direct,1,2024-03-31,1
PROP006047,"startup founder",broker,1,2024-03-31,1
PROP006048,hni,online,1,2024-03-31,1
PROP006049,nri,broker,1,2024-06-30,2
PROP006050,other,broker,1,2024-06-30,2
PROP006051,hni,broker,1,2023-06-30,2
PROP006052,"startup founder",direct,1,2024-09-30,3
PROP006053,"startup founder","nri desk",1,2024-06-30,2
PROP006054,other,direct,1,2024-12-31,4
PROP006055,cxo,"nri desk",1,2024-09-30,3
PROP006056,other,direct,1,2023-09-30,3
PROP006057,nri,broker,1,2024-09-30,3
PROP006058,"startup founder",online,1,2025-03-31,1
PROP006059,"startup founder","nri desk",1,2025-03-31,1
PROP006060,cxo,online,1,2023-12-31,4
PROP006061,other,broker,1,2023-06-30,2
PROP006062,cxo,broker,1,2023-09-30,3
PROP006063,other,"nri desk",1,2024-03-31,1
PROP006064,hni,direct,1,2024-06-30,2
PROP006065,cxo,direct,1,2024-03-31,1
PROP006066,hni,online,1,2024-03-31,1
PROP006067,"startup founder",direct,1,2023-12-31,4
PROP006068,hni,"nri desk",1,2024-09-30,3
PROP006069,other,broker,1,2023-12-31,4
PROP006070,cxo,"nri desk",1,2023-12-31,4
PROP006071,hni,online,1,2024-03-31,1
PROP006072,other,direct,1,2023-09-30,3
PROP006073,hni,online,1,2024-12-31,4
PROP006074,cxo,direct,1,2025-03-31,1
PROP006075,cxo,"nri desk",1,2025-03-31,1
PROP006076,"startup founder","nri desk",1,2023-09-30,3
PROP006077,cxo,direct,1,2023-12-31,4
PROP006078,"startup founder",direct,1,2024-09-30,3
PROP006079,"startup founder","nri desk",1,2024-09-30,3
PROP006080,"startup founder",broker,1,2025-03-31,1
PROP006081,hni,"nri desk",1,2023-09-30,3
PROP006082,cxo,"nri desk",1,2023-09-30,3
PROP006083,cxo,online,1,2024-06-30,2
PROP006084,cxo,online,1,2023-06-30,2
PROP006085,nri,"nri desk",1,2025-03-31,1
PROP006086,cxo,"nri desk",1,2023-12-31,4
PROP006087,cxo,"nri desk",1,2023-12-31,4
PROP006088,nri,"nri desk",1,2024-06-30,2
PROP006089,"startup founder",online,1,2024-06-30,2
PROP006090,"startup founder","nri desk",1,2024-03-31,1
PROP006091,"startup founder","nri desk",1,2024-03-31,1
PROP006092,"startup founder","nri desk",1,2023-09-30,3
PROP006093,nri,"nri desk",1,2023-12-31,4
PROP006094,hni,online,1,2024-12-31,4
PROP006095,nri,broker,1,2024-03-31,1
PROP006096,cxo,direct,1,2023-06-30,2
PROP006097,cxo,"nri desk",1,2023-06-30,2
PROP006098,"startup founder","nri desk",1,2023-06-30,2
PROP006099,nri,broker,1,2024-09-30,3
PROP006100,"startup founder","nri desk",1,2024-12-31,4
PROP006101,"startup founder",online,1,2023-09-30,3
PROP006102,cxo,broker,1,2024-03-31,1
PROP006103,"startup founder","nri desk",1,2024-09-30,3
PROP006104,"startup founder",online,1,2024-03-31,1
PROP006105,other,broker,1,2024-09-30,3
PROP006106,other,online,1,2024-03-31,1
PROP006107,hni,direct,1,2024-12-31,4
PROP006108,nri,broker,1,2023-12-31,4
PROP006109,cxo,"nri desk",1,2025-03-31,1
PROP006110,hni,online,1,2023-09-30,3
PROP006111,other,broker,1,2024-06-30,2
PROP006112,cxo,online,1,2023-09-30,3
PROP006113,"startup founder",online,1,2023-12-31,4
PROP006114,hni,direct,1,2024-03-31,1
PROP006115,nri,"nri desk",1,2025-03-31,1
PROP006116,"startup founder",online,1,2024-03-31,1
PROP006117,hni,online,1,2024-06-30,2
PROP006118,hni,"nri desk",1,2024-09-30,3
PROP006119,nri,online,1,2024-06-30,2
PROP006120,other,online,1,2024-09-30,3
PROP006121,cxo,direct,1,2025-03-31,1
PROP006122,"startup founder","nri desk",1,2024-09-30,3
PROP006123,"startup founder",direct,1,2024-12-31,4
PROP006124,cxo,online,1,2023-06-30,2
PROP006125,cxo,"nri desk",1,2023-12-31,4
PROP006126,"startup founder",online,1,2024-03-31,1
PROP006127,nri,broker,1,2024-09-30,3
PROP006128,nri,broker,1,2024-09-30,3
PROP006129,hni,direct,1,2025-03-31,1
PROP006130,nri,broker,1,2023-12-31,4
PROP006131,"startup founder",direct,1,2023-06-30,2
PROP006132,nri,"nri desk",1,2024-09-30,3
PROP006133,other,"nri desk",1,2023-09-30,3
PROP006134,"startup founder",online,1,2023-12-31,4
PROP006135,"startup founder",direct,1,2023-09-30,3
PROP006136,other,direct,1,2024-03-31,1
PROP006137,cxo,direct,1,2024-09-30,3
PROP006138,nri,"nri desk",1,2024-06-30,2
PROP006139,other,"nri desk",1,2024-03-31,1
PROP006140,other,online,1,2023-12-31,4
PROP006141,hni,direct,1,2025-03-31,1
PROP006142,nri,online,1,2024-03-31,1
PROP006143,hni,direct,1,2024-09-30,3
PROP006144,nri,"nri desk",1,2023-09-30,3
PROP006145,"startup founder",broker,1,2024-12-31,4
PROP006146,hni,broker,1,2025-03-31,1
PROP006147,nri,direct,1,2023-09-30,3
PROP006148,"startup founder",online,1,2024-03-31,1
PROP006149,other,broker,1,2024-06-30,2
PROP006150,"startup founder",broker,1,2024-12-31,4
PROP006151,nri,broker,1,2023-09-30,3
PROP006152,other,"nri desk",1,2023-06-30,2
PROP006153,"startup founder",direct,1,2024-12-31,4
PROP006154,hni,"nri desk",1,2024-09-30,3
PROP006155,cxo,broker,1,2024-06-30,2
PROP006156,other,online,1,2024-03-31,1
PROP006157,hni,online,1,2024-09-30,3
PROP006158,cxo,online,1,2024-12-31,4
PROP006159,cxo,online,1,2024-09-30,3
PROP006160,nri,direct,1,2024-06-30,2
PROP006161,hni,direct,1,2023-12-31,4
PROP006162,cxo,direct,1,2024-03-31,1
PROP006163,nri,broker,1,2024-12-31,4
PROP006164,hni,broker,1,2023-09-30,3
PROP006165,hni,online,1,2025-03-31,1
PROP006166,other,direct,1,2025-03-31,1
PROP006167,cxo,online,1,2023-09-30,3
PROP006168,nri,broker,1,2024-12-31,4
PROP006169,hni,broker,1,2023-12-31,4
PROP006170,nri,direct,1,2023-06-30,2
PROP006171,hni,online,1,2023-12-31,4
PROP006172,other,online,1,2023-06-30,2
PROP006173,"startup founder",online,1,2023-09-30,3
PROP006174,nri,online,1,2023-06-30,2
PROP006175,"startup founder",direct,1,2023-09-30,3
PROP006176,other,broker,1,2023-12-31,4
PROP006177,nri,broker,1,2023-12-31,4
PROP006178,other,direct,1,2023-12-31,4
PROP006179,hni,broker,1,2024-06-30,2
PROP006180,cxo,"nri desk",1,2025-03-31,1
PROP006181,"startup founder","nri desk",1,2024-09-30,3
PROP006182,hni,"nri desk",1,2025-03-31,1
PROP006183,"startup founder","nri desk",1,2024-06-30,2
PROP006184,hni,direct,1,2024-06-30,2
PROP006185,other,"nri desk",1,2024-09-30,3
PROP006186,"startup founder",broker,1,2023-06-30,2
PROP006187,"startup founder",direct,1,2024-12-31,4
PROP006188,nri,broker,1,2024-09-30,3
PROP006189,cxo,"nri desk",1,2023-06-30,2
PROP006190,"startup founder",online,1,2024-06-30,2
PROP006191,"startup founder","nri desk",1,2024-12-31,4
PROP006192,other,online,1,2024-12-31,4
PROP006193,cxo,"nri desk",1,2024-12-31,4
PROP006194,nri,broker,1,2023-12-31,4
PROP006195,"startup founder",broker,1,2023-12-31,4
PROP006196,"startup founder",direct,1,2024-03-31,1
PROP006197,hni,"nri desk",1,2024-06-30,2
PROP006198,cxo,broker,1,2024-03-31,1
PROP006199,nri,online,1,2024-06-30,2
PROP006200,other,"nri desk",1,2024-12-31,4
PROP006201,hni,broker,1,2024-06-30,2
PROP006202,nri,direct,1,2023-06-30,2
PROP006203,cxo,online,1,2024-12-31,4
PROP006204,"startup founder",broker,1,2025-03-31,1
PROP006205,other,online,1,2023-12-31,4
PROP006206,"startup founder",broker,1,2024-03-31,1
PROP006207,cxo,broker,1,2023-12-31,4
PROP006208,cxo,direct,1,2024-06-30,2
PROP006209,hni,direct,1,2023-09-30,3
PROP006210,cxo,online,1,2024-09-30,3
PROP006211,"startup founder","nri desk",1,2023-12-31,4
PROP006212,nri,"nri desk",1,2024-09-30,3
PROP006213,cxo,"nri desk",1,2024-03-31,1
PROP006214,hni,broker,1,2024-06-30,2
PROP006215,cxo,direct,1,2024-09-30,3
PROP006216,hni,"nri desk",1,2024-12-31,4
PROP006217,"startup founder","nri desk",1,2023-09-30,3
PROP006218,cxo,direct,1,2025-03-31,1
PROP006219,"startup founder",direct,1,2023-09-30,3
PROP006220,hni,broker,1,2023-12-31,4
PROP006221,hni,broker,1,2024-12-31,4
PROP006222,other,broker,1,2023-09-30,3
PROP006223,hni,direct,1,2023-09-30,3
PROP006224,"startup founder",broker,1,2025-03-31,1
PROP006225,hni,direct,1,2023-09-30,3
PROP006226,"startup founder","nri desk",1,2024-12-31,4
PROP006227,cxo,broker,1,2023-09-30,3
PROP006228,cxo,online,1,2024-09-30,3
PROP006229,nri,"nri desk",1,2023-12-31,4
PROP006230,other,direct,1,2023-12-31,4
PROP006231,other,"nri desk",1,2024-09-30,3
PROP006232,nri,broker,1,2023-06-30,2
PROP006233,"startup founder",broker,1,2024-12-31,4
PROP006234,hni,"nri desk",1,2023-06-30,2
PROP006235,"startup founder",broker,1,2023-12-31,4
PROP006236,hni,broker,1,2024-12-31,4
PROP006237,cxo,direct,1,2023-09-30,3
